city,companyFullName,companyId,companyLabelList,companyShortName,companySize,businessZones,firstType,secondType,education,industryField,positionId,positionAdvantage,positionName,positionLables,salary,workYear
武汉,武汉数为科技有限公司,101983,"['专项奖金', '交通补助', '通讯津贴', '年度旅游']",数为科技,15-50人,"['关山', '光谷', '鲁巷']",技术,后端开发,本科,"数据服务,其他",1926394,五险一金、年休假、年终奖、节日福利等,大数据可视化工程师,"['可视化', '大数据', '数据']",6k-10k,1-3年
武汉,中证信用增进股份有限公司,98002,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']",中证信用,150-500人,,设计,用户研究,本科,金融,2410955,公司背景雄厚，业务国内创新优先,数据处理经理,['数据'],4k-8k,1-3年
武汉,上海飞牛集达电子商务有限公司,27476,"['技能培训', '节日礼物', '年底双薪', '绩效奖金']",飞牛网（大润发网上商城）,2000人以上,"['常青路', '汉口火车站', '汉兴']",技术,后端开发,本科,"移动互联网,电子商务",1951584,五险一金商业保险绩效奖金股票期权带薪年假,基础数据平台架构师,"['平台', '架构师', '数据']",10k-20k,1-3年
武汉,北京木仓科技有限公司,17775,"['股票期权', '年底双薪', '五险一金', '带薪年假']",木仓科技,150-500人,"['关山', '光谷', '鲁巷']",运营,运营,本科,移动互联网,1081555,期权奖励 奖金丰厚 美女多多 带薪年假,运营-数据分析,"['运营', '数据分析', '数据']",5k-10k,1-3年
武汉,北京榆钱投资管理有限公司,63366,"['技能培训', '年底双薪', '带薪年假', '岗位晋升']",榆钱金融,50-150人,,技术,后端开发,大专,金融,1996745,带薪年假、五险一金、年终奖金、成长型公司,爬虫/数据抓取,"['爬虫', '数据']",8k-16k,1-3年
武汉,中证信用增进股份有限公司,98002,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']",中证信用,150-500人,,技术,企业软件,大专,金融,2410950,公司背景雄厚，业务国内创新优先,数据处理,['数据'],3k-6k,1-3年
武汉,深圳捷信金融服务有限公司,45032,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",捷信,2000人以上,,运营,运营,本科,金融,2067237,六险一金、外企、免费体检、企业外训,MIS Navigator (数据分析专员),"['数据分析', '数据']",4k-6k,1-3年
武汉,环胜咨询服务（武汉）有限公司,78797,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",百胜餐饮中国事业部共享服务中心,2000人以上,,技术,运维,本科,企业服务,1100027,双休，工作氛围好，发展前途广阔,数据运维助理,"['运维', '数据']",3k-4k,1年以下
武汉,北京五八信息技术有限公司郑州分公司,93279,"['年底双薪', '带薪年假', '绩效奖金', '岗位晋升']",五八郑州分公司,2000人以上,"['中北路', '东湖路', '水果湖']",运营,运营,本科,"移动互联网,O2O",1395347,销售管理和数据分析双向晋升通道,数据分析&amp;运营经理,"['运营', '数据分析', '数据']",4k-7k,1-3年
武汉,武汉纵横华瑞商旅服务有限公司,146206,,武汉纵横华瑞商旅服务有限公司,15-50人,,运营,运营,大专,旅游,2422248,"五险,双休,旅游,年终分红",数据运营分析,"['运营', '数据']",3k-5k,1-3年
武汉,武汉斗鱼网络科技有限公司,37236,"['技能培训', '绩效奖金', '年度旅游', '管理规范']",斗鱼直播,500-2000人,"['关山', '光谷', '鲁巷']",设计,数据分析,本科,移动互联网,2390816,"弹性上班,水果零食,18薪,绩效奖金",数据分析师,"['分析师', '数据分析', '数据']",8k-16k,3-5年
武汉,武汉神算云信息科技有限责任公司,106092,"['股票期权', '带薪年假', '扁平管理', '领导好']",神算云,15-50人,"['卓刀泉', '珞南', '陈家湾']",开发/测试/运维类,后端开发,大专,金融,2576833,"丰厚激励,年假,多彩团建,晋升通道",高级算法工程师/高级数据分析师,"['高级', '架构师', 'Python', '数据分析', '数据', '算法']",15k-30k,3-5年
武汉,至易科技武汉有限公司,130686,,至易科技,15-50人,"['车站', '永清', '江滩']",技术,后端开发,不限,"移动互联网,电子商务",2491598,五险一金，节日福利，带薪年假,大数据,"['大数据', '数据']",20k-30k,3-5年
武汉,武汉神灯财富网络科技有限公司,104672,"['股票期权', '带薪年假', '绩效奖金', '帅哥多']",神灯财富,500-2000人,"['王家墩', '宝丰', '_口路']",金融,天使投资/VC/PE,大专,"移动互联网,金融",2032386,五险一金、双休、含餐、奖金、年终奖,分析师,['分析师'],5k-10k,3-5年
武汉,武汉物易云通网络科技有限公司,89397,"['带薪年假', '岗位晋升', '管理规范', '美女多']",武汉物易云通网络科技,50-150人,"['中北路', '东湖路', '水果湖']",开发/测试/运维类,运维安全,本科,"移动互联网,电子商务",2551997,"五险一金,双休,员工旅游,年终奖",数据仓库,"['数据仓库', '数据']",8k-16k,3-5年
武汉,武汉安天信息技术有限责任公司,7936,"['绩效奖金', '专项奖金', '五险一金', '带薪年假']",武汉安天,50-150人,,技术,后端开发,本科,移动互联网,2535752,发展前景,数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,3-5年
武汉,安居客集团,37437,"['技能培训', '绩效奖金', '岗位晋升', '管理规范']",安居客,500-2000人,,运营,运营,本科,"移动互联网,生活服务",1993744,五险一金、双休、绩效奖金、年底奖金,数据分析师（渠道）,"['分析师', '数据分析', '渠道', '数据']",5k-8k,3-5年
武汉,广东华大互联网股份有限公司武汉分公司,133959,"['绩效奖金', '带薪年假', '午餐补助', '年度旅游']",华大股份武汉研发中心,500-2000人,"['关山', '光谷', '鲁巷']",技术,DBA,大专,"数据服务,信息安全",2046322,五险一金 节日福利 周末双休 节假日休,数据仓库,"['数据仓库', '数据']",8k-12k,3-5年
武汉,博彦科技股份有限公司,63383,"['技能培训', '节日礼物', '免费班车', '带薪年假']",博彦科技,2000人以上,,技术,后端开发,本科,"企业服务,数据服务",2420772,五险一金 年终奖金 周末双休 自主研发项目,大数据工程师/软件工程师,"['大数据', '后端开发', '数据', '软件']",15k-25k,3-5年
武汉,耀方信息技术（上海）有限公司,15185,"['绩效奖金', '股票期权', '年底双薪', '五险一金']",岗岭集团（1药网）,500-2000人,"['关山', '光谷', '鲁巷']",技术,后端开发,本科,"移动互联网,电子商务",2319646,"全额五险一,节日福利,公司氛围,妹纸多",数据开发工程师,"['大数据', '数据库', '数据']",10k-15k,3-5年
武汉,湖北大武传媒科技股份有限公司,81644,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",大武股份,50-150人,"['中北路', '东湖路', '水果湖']",技术,后端开发,不限,"移动互联网,电子商务",1277870,无限你的无限，共创美好生活。,大数据架构师,"['大数据', '架构师', '数据']",10k-20k,3-5年
武汉,武汉光谷信息技术股份有限公司,25494,"['年终分红', '股票期权', '绩效奖金', '五险一金']",武汉光谷信息,500-2000人,,技术,后端开发,大专,企业服务,2389421,欢迎技术大牛，待遇从优,大数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,3-5年
武汉,远光软件股份有限公司武汉研发中心,85658,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']",远光软件武汉研发中心,2000人以上,"['关山', '光谷', '鲁巷']",技术,后端开发,本科,"企业服务,其他",2297335,"大数据平台,能源互联网,发展空间大",大数据开发工程师,"['大数据', '数据库', '数据']",7k-14k,3-5年
武汉,北京榆钱投资管理有限公司,63366,"['技能培训', '年底双薪', '带薪年假', '岗位晋升']",榆钱金融,50-150人,"['武珞路', '中南路', '武昌火车站']",技术,企业软件,大专,金融,1997179,专业的金融团队，成长空间大，福利待遇好,需求分析师（金融）,"['分析师', '金融', '需求分析']",10k-20k,3-5年
武汉,武汉智领云科技有限公司,146945,,智领云,15-50人,,技术,后端开发,本科,"数据服务,移动互联网",2486197,"硅谷团队,五险一金,带薪假期,双休",大数据后台工程师,"['大数据', '后台', '数据']",10k-15k,3-5年
武汉,武汉斗鱼网络科技有限公司,37236,"['技能培训', '绩效奖金', '年度旅游', '管理规范']",斗鱼直播,500-2000人,"['关山', '光谷', '鲁巷']",技术,数据开发,本科,移动互联网,1927223,"扁平管理,弹性上下班",大数据挖掘工程师,"['大数据', '数据挖掘', '数据', '算法']",10k-20k,3-5年
武汉,武汉奇米网络科技有限公司,2374,"['节日礼物', '餐补', '绩效奖金', '成就感']",卷皮,500-2000人,"['关山', '光谷', '鲁巷']",技术,数据开发,不限,电子商务,2197013,公司C轮6亿；年底双薪+N月年终,数据分析挖掘工程师,"['数据分析', '数据挖掘', '数据']",10k-19k,3-5年
武汉,武汉斗鱼网络科技有限公司,37236,"['技能培训', '绩效奖金', '年度旅游', '管理规范']",斗鱼直播,500-2000人,"['关山', '光谷', '鲁巷']",技术,后端开发,本科,移动互联网,2392325,"五险一金,双休,18薪,零食水果",高级Hadoop/Spark大数据开发,"['大数据', '数据库', '数据']",10k-20k,3-5年
武汉,武汉光谷信息技术股份有限公司,25494,"['年终分红', '股票期权', '绩效奖金', '五险一金']",武汉光谷信息,500-2000人,,技术,后端开发,大专,企业服务,962247,核心技术 晋升快 妹纸多,大数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,3-5年
武汉,武汉烽火众智数字技术有限责任公司,102480,"['企业年金', '年底双薪', '免费班车', '绩效奖金']",烽火众智,500-2000人,"['光谷', '鲁巷']",技术,高端技术职位,本科,移动互联网,1489269,五险一金 餐补 班车 年终奖,大数据架构师工程师,"['大数据', '架构师', '数据']",8k-15k,3-5年
武汉,武汉奇米网络科技有限公司,2374,"['节日礼物', '餐补', '绩效奖金', '成就感']",卷皮,500-2000人,,技术,测试,大专,电子商务,2267623,13薪+年终奖 一日三餐 良好技术氛围,大数据测试工程师,"['大数据', '测试', '数据']",7k-10k,3-5年
武汉,纽海信息技术(上海)有限公司,8581,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",1号店,2000人以上,,技术,管理岗,本科,移动互联网,2514226,电商平台、全面的薪资福利体系,大数据风控架构师,"['风险控制', '大数据', '架构师', '数据']",15k-25k,3-5年
武汉,武汉奇米网络科技有限公司,2374,"['节日礼物', '餐补', '绩效奖金', '成就感']",卷皮,500-2000人,"['关山', '光谷', '鲁巷']",产品,产品经理,本科,电子商务,882194,技术前沿 氛围和谐 发展空间 13薪+年终奖,高级数据产品经理,"['产品经理', '产品', '数据']",10k-20k,3-5年
武汉,深圳市同洲电子股份有限公司,283,"['绩效奖金', '专项奖金', '五险一金', '通讯津贴']",同洲电子,500-2000人,"['关山', '光谷', '鲁巷']",技术,数据开发,本科,移动互联网,2258570,领导好，五险一金，绩效奖金，项目奖金,大数据spark工程师,"['大数据', '数据挖掘', '数据']",10k-15k,3-5年
武汉,湖北地信科技集团股份有限公司,37304,"['技能培训', '绩效奖金', '岗位晋升', '管理规范']",湖北地信,50-150人,"['鲁巷', '光谷', '关山']",技术,管理岗,不限,数据服务,2135912,团队氛围好双休五险一金年终奖金,Hadoop大数据开发工程师,"['大数据', '数据库', '管理岗', '数据']",8k-16k,3-5年
武汉,湖北华中大数据交易股份有限公司,117239,,华中大数据交易所,50-150人,"['珞南', '广埠屯', '街道口']",市场与销售,销售,本科,"移动互联网,数据服务",2427588,发展空间大 绩效奖金 岗位晋升 管理规范,大数据销售经理,"['销售', '大数据', '经理', '数据']",5k-6k,3-5年
武汉,至易科技武汉有限公司,130686,,至易科技,15-50人,"['关山', '鲁巷']",技术,后端开发,本科,"移动互联网,电子商务",2367166,六险二金 餐补 14薪 免费班车各种福利等,Hadoop大数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,3-5年
武汉,武汉物易云通网络科技有限公司,89397,"['带薪年假', '岗位晋升', '管理规范', '美女多']",武汉物易云通网络科技,50-150人,"['中北路', '东湖路', '水果湖']",开发/测试/运维类,运维安全,本科,"移动互联网,电子商务",2552833,"五险一金,双休,年终奖,股权激励",数据仓库工程师,"['数据仓库', '数据']",8k-16k,5-10年
武汉,武汉斗鱼网络科技有限公司,37236,"['技能培训', '绩效奖金', '年度旅游', '管理规范']",斗鱼直播,500-2000人,"['关山', '光谷', '鲁巷']",开发/测试/运维类,安全,本科,移动互联网,2551255,"专业,核心,数据脱敏",高级数据安全工程师,"['专家', '数据', '安全']",18k-35k,5-10年
武汉,武汉物易云通网络科技有限公司,89397,"['带薪年假', '岗位晋升', '管理规范', '美女多']",武汉物易云通网络科技,50-150人,"['中北路', '东湖路', '水果湖']",技术,DBA,本科,"移动互联网,电子商务",2445324,五险一金 双休 带薪年假 节假日,高级数据分析工程师,"['数据分析', '数据']",8k-16k,5-10年
武汉,任子行网络技术股份有限公司,8332,"['年终奖金', '绩效奖金', '年度旅游', '美女多']",任子行,500-2000人,"['关山', '光谷', '鲁巷']",技术,后端开发,本科,移动互联网,1914921,五险一金、股票期权、年终奖金、办公环境好,大数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,5-10年
武汉,百纳（武汉）信息技术有限公司,4863,"['绩效奖金', '带薪年假', '弹性工作', '扁平管理']",百纳信息,150-500人,"['关山', '光谷', '鲁巷']",技术,高端技术职位,大专,移动互联网,1287579,五险一金 双休 带薪病假,大数据架构师,"['大数据', '架构师', '数据']",10k-20k,5-10年
武汉,科大讯飞股份有限公司武汉分公司,95281,"['节日礼物', '年底双薪', '股票期权', '专项奖金']",科大讯飞,2000人以上,"['关山', '光谷', '鲁巷']",技术,后端开发,大专,移动互联网,1586095,年终奖、五险一金、绩效奖、晋升空间,大数据开发工程师,"['大数据', '数据库', '数据']",15k-20k,5-10年
武汉,思特沃克软件技术（西安）有限公司武汉分公司,69525,"['技能培训', 'Geek', '员工关怀', '年度旅游']",ThoughtWorks,2000人以上,"['关山', '光谷', '鲁巷']",产品,产品经理,不限,移动互联网,676186,全球化的视野，高效的团队,Business Analyst 高级业务分析师（海外项目）,"['分析师', '海外']",13k-20k,5-10年
武汉,武汉物易云通网络科技有限公司,89397,"['带薪年假', '岗位晋升', '管理规范', '美女多']",武汉物易云通网络科技,50-150人,,技术,数据开发,本科,"移动互联网,电子商务",2341541,五险一金 双休 节假日 带薪年假 股权激励,高级数据分析工程师,"['数据分析', '数据挖掘', '数据']",8k-16k,5-10年
武汉,远光软件股份有限公司武汉研发中心,85658,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']",远光软件武汉研发中心,2000人以上,"['关山', '光谷', '鲁巷']",技术,高端技术职位,本科,"企业服务,其他",1999075,核心部门，股票期权，发展前景好,大数据平台架构师,"['平台', '大数据', '架构师', '数据']",15k-25k,5-10年
武汉,武汉智匠科技有限公司,54316,"['技能培训', '带薪年假', '岗位晋升', '扁平管理']",智匠科技,50-150人,"['关山', '光谷', '鲁巷']",技术,后端开发,大专,移动互联网,1988951,五险一金，带薪年假，节日福利，弹性工作,大数据高级开发工程师,"['大数据', '数据']",8k-10k,5-10年
武汉,纽海信息技术(上海)有限公司,8581,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",1号店,2000人以上,,技术,DBA,本科,移动互联网,2514347,电商平台，大数据，高薪资高福利。,BI数据架构师,"['架构师', '数据', 'BI']",20k-30k,5-10年
武汉,武汉奇米网络科技有限公司,2374,"['节日礼物', '餐补', '绩效奖金', '成就感']",卷皮,500-2000人,"['关山', '光谷', '鲁巷']",设计,数据分析,本科,电子商务,2464386,五险一金 全勤奖 餐补 节假日福利,资深数据分析师,"['分析师', '数据分析', '数据']",8k-15k,不限
武汉,武汉沃达文化传媒有限公司,144176,,武汉沃达,150-500人,"['关山', '光谷', '鲁巷']",设计,数据分析,不限,"游戏,电子商务",2476251,"员工旅游,员工体检,绩效奖金,法定休假",数据分析师,"['分析师', '数据分析', '数据']",4k-5k,不限
武汉,优品财富管理有限公司,13153,"['年底双薪', '节日礼物', '互联网金融', '带薪年假']",优品财富管理有限公司,500-2000人,['流芳'],金融,投融资,硕士,金融,2551938,"五险一金,年底双薪,全勤奖,带薪年假",量化分析师,['分析师'],6k-8k,不限
武汉,零壹投资咨询（北京）有限公司,27360,"['专项奖金', '带薪年假', '13薪', '扁平管理']",零壹财经,15-50人,"['中北路', '东亭', '东湖路']",金融,天使投资/VC/PE,本科,"移动互联网,金融",2435537,"13薪,专业按摩,节日福利,五险一金",分析师,['分析师'],3k-6k,不限
武汉,北京深_科技有限公司,33790,"['技能培训', '岗位晋升', '管理规范', '定期体检']",深_科技,50-150人,"['关山', '光谷', '鲁巷']",产品/需求/项目类,数据分析,不限,"信息安全,文化娱乐",2570095,"五险一金,年底双薪,双休，餐补,交补，话补",数据工程师,"['数据分析', '数据']",3k-5k,不限
武汉,北京好巧国际旅行社有限公司,7902,"['五险一金', '年度旅游', '弹性工作', '扁平管理']",好巧,50-150人,"['中南路', '武珞路', '水果湖']",运营,编辑,大专,数据服务,2266245,双休、弹性工作、优秀团队、学习空间大,数据编辑（实习生）,"['编辑', '数据']",1k-2k,不限
武汉,北京创星康华信息科技发展有限公司,107775,"['股票期权', '年终分红', '午餐补助', '交通补助']",北京创星康华,50-150人,['中北路'],技术,后端开发,本科,"移动互联网,医疗健康",2468739,五险一金、员工活动、期权激励、年终奖,大数据开发工程师,"['大数据', '数据库', '数据']",7k-14k,不限
武汉,义信恒通（武汉）科技有限公司,54217,"['年底双薪', '技能培训', '节日礼物', '带薪年假']",美国义信,15-50人,,运营,编辑,不限,移动互联网,2384194,"稳定,不加班,人性化管理,福利健全",数据录入,['数据'],2k-3k,不限
西安,杭州数云信息技术有限公司上海分公司,7502,"['绩效奖金', '股票期权', '五险一金', '通讯津贴']",数云,150-500人,"['锦园小区', '高新路', '劳动公园']",产品/需求/项目类,数据分析,本科,"企业服务,数据服务",2574456,六险一金、10天年假、奖金福利多多,需求分析师【数云校招】,"['数据分析', '需求分析', '分析师']",6k-9k,应届毕业生
西安,西安智行者信息技术有限公司,59051,,西安智行者,50-150人,,运营/编辑/客服,运营,大专,其他,2575161,五险，绩效，期权，带薪年假，补充医疗保险,数据分析师（底薪4k+双休）,"['数据', '电商', '渠道', '运营', '数据分析', '分析师']",4k-6k,1-3年
西安,西安亚购信息科技有限公司,117203,,美国亚米网,150-500人,"['沣惠南路', '科技二路', '科技一路']",产品,产品经理,大专,"电子商务,O2O",2353221,十三薪；五险一金；出国机会；弹性工作,数据分析员,"['数据分析', '数据']",4k-8k,1-3年
西安,西安美林电子有限责任公司,33214,"['五险一金', '年终绩效奖金', '股票期权', '升值加薪']",美林数据,150-500人,"['莲湖公园', '北大街', '青年路']",技术,后端开发,本科,数据服务,1288457,五险一金、商业保险、节日福利等等,数据分析师,"['分析师', '数据分析', '数据']",6k-12k,1-3年
西安,神州数码信息服务股份有限公司,4210,"['五险一金', '绩效奖金', '技能培训', '管理规范']",神州信息,2000人以上,,市场与销售,投资,本科,"移动互联网,企业服务",1760370,七险一金，带薪年假，各种补贴，福利多多,需求分析师,"['分析师', '需求分析']",5k-10k,1-3年
西安,北京思特奇信息技术股份有限公司,4184,"['绩效奖金 ', '专项奖金 ', '五险一金 ', '通讯津贴 ']",思特奇Si-tech,2000人以上,,技术,后端开发,本科,数据服务,1995016,七险一金、带薪年假、专业培训、完善的福利,大数据工程师,"['大数据', '数据']",6k-10k,1-3年
西安,西安全景数据技术有限公司,83818,"['节日礼物', '带薪年假', '定期体检', '午餐补助']",全景数据,50-150人,"['唐延路', '沣惠南路']",产品/需求/项目类,数据分析,本科,"数据服务,金融",2575453,双休、五险、高比例公积金、周五福利假等,数据编辑/爬虫配置,"['专员', '编辑', '数据', '爬虫']",4k-8k,1-3年
西安,北京易讯通信息技术股份有限公司,88076,"['带薪年假', '绩效奖金', '岗位晋升', '五险一金']",易讯通,150-500人,,技术,后端开发,本科,"数据服务,其他",1275655,股权、14薪、弹性工作、NICE领导,大数据研发工程师,"['大数据', '数据']",8k-15k,1-3年
西安,西安美齐电子商务有限公司,83879,"['节日礼物', '绩效奖金', '岗位晋升', '领导好']",美齐电子商务,15-50人,,市场与销售,数据分析,硕士,电子商务,2445967,双休、五险一金,商业数据分析,"['商业', '数据分析', '数据', 'BI']",4k-6k,1-3年
西安,西安长城数字软件有限公司,104805,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",长城数字,50-150人,,技术,运维安全,本科,信息安全,1822770,扁平化管理 看重个人能力 个人发展空间广阔,大数据开发工程师,"['大数据', '数据库', 'DBA', '数据']",10k-15k,1-3年
西安,西安远古信息科技股份有限公司,87928,"['技能培训', '节日礼物', '带薪年假', '年度旅游']",远古信息,150-500人,"['唐延路', '科技一路']",产品/需求/项目类,产品设计/需求分析,本科,"移动互联网,电子商务",2567589,五险一金、在职培训，年度旅游，节日礼品等,需求分析师,"['需求分析', '分析师']",4k-8k,1-3年
西安,海航生态科技集团有限公司,101076,"['节日礼物', '年底双薪', '折扣机票', '带薪年假']",海航生态科技,500-2000人,,技术,企业软件,本科,"移动互联网,数据服务",2155266,"500强,薪资福利好,互联网氛围",需求分析师,"['分析师', '需求分析']",8k-16k,1-3年
西安,西安比特教育科技有限公司,126320,,比特教育科技有限公司,少于15人,['草滩'],技术,后端开发,不限,"教育,移动互联网",1842657,年底双薪+年底业绩提成+工作时间弹性制,数据结构讲师,"['职业培训', '教育', '培训', '讲师', '数据']",8k-15k,1-3年
西安,杭州数云信息技术有限公司上海分公司,7502,"['绩效奖金', '股票期权', '五险一金', '通讯津贴']",数云,150-500人,"['锦园小区', '高新路', '劳动公园']",产品/需求/项目类,数据分析,本科,"企业服务,数据服务",2574456,六险一金、10天年假、奖金福利多多,需求分析师【数云校招】,"['数据分析', '需求分析', '分析师']",6k-9k,应届毕业生
西安,西安智行者信息技术有限公司,59051,,西安智行者,50-150人,,运营/编辑/客服,运营,大专,其他,2575161,五险，绩效，期权，带薪年假，补充医疗保险,数据分析师（底薪4k+双休）,"['数据', '电商', '渠道', '运营', '数据分析', '分析师']",4k-6k,1-3年
西安,西安亚购信息科技有限公司,117203,,美国亚米网,150-500人,"['沣惠南路', '科技二路', '科技一路']",产品,产品经理,大专,"电子商务,O2O",2353221,十三薪；五险一金；出国机会；弹性工作,数据分析员,"['数据分析', '数据']",4k-8k,1-3年
西安,西安美林电子有限责任公司,33214,"['五险一金', '年终绩效奖金', '股票期权', '升值加薪']",美林数据,150-500人,"['莲湖公园', '北大街', '青年路']",技术,后端开发,本科,数据服务,1288457,五险一金、商业保险、节日福利等等,数据分析师,"['分析师', '数据分析', '数据']",6k-12k,1-3年
西安,北京思特奇信息技术股份有限公司,4184,"['绩效奖金 ', '专项奖金 ', '五险一金 ', '通讯津贴 ']",思特奇Si-tech,2000人以上,,技术,后端开发,本科,数据服务,1995016,七险一金、带薪年假、专业培训、完善的福利,大数据工程师,"['大数据', '数据']",6k-10k,1-3年
西安,神州数码信息服务股份有限公司,4210,"['五险一金', '绩效奖金', '技能培训', '管理规范']",神州信息,2000人以上,,市场与销售,投资,本科,"移动互联网,企业服务",1760370,七险一金，带薪年假，各种补贴，福利多多,需求分析师,"['分析师', '需求分析']",5k-10k,1-3年
西安,西安全景数据技术有限公司,83818,"['节日礼物', '带薪年假', '定期体检', '午餐补助']",全景数据,50-150人,"['唐延路', '沣惠南路']",产品/需求/项目类,数据分析,本科,"数据服务,金融",2575453,双休、五险、高比例公积金、周五福利假等,数据编辑/爬虫配置,"['专员', '编辑', '数据', '爬虫']",4k-8k,1-3年
西安,北京易讯通信息技术股份有限公司,88076,"['带薪年假', '绩效奖金', '岗位晋升', '五险一金']",易讯通,150-500人,,技术,后端开发,本科,"数据服务,其他",1275655,股权、14薪、弹性工作、NICE领导,大数据研发工程师,"['大数据', '数据']",8k-15k,1-3年
西安,西安美齐电子商务有限公司,83879,"['节日礼物', '绩效奖金', '岗位晋升', '领导好']",美齐电子商务,15-50人,,市场与销售,数据分析,硕士,电子商务,2445967,双休、五险一金,商业数据分析,"['商业', '数据分析', '数据', 'BI']",4k-6k,1-3年
西安,西安长城数字软件有限公司,104805,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",长城数字,50-150人,,技术,运维安全,本科,信息安全,1822770,扁平化管理 看重个人能力 个人发展空间广阔,大数据开发工程师,"['大数据', '数据库', 'DBA', '数据']",10k-15k,1-3年
西安,西安远古信息科技股份有限公司,87928,"['技能培训', '节日礼物', '带薪年假', '年度旅游']",远古信息,150-500人,"['唐延路', '科技一路']",产品/需求/项目类,产品设计/需求分析,本科,"移动互联网,电子商务",2567589,五险一金、在职培训，年度旅游，节日礼品等,需求分析师,"['需求分析', '分析师']",4k-8k,1-3年
西安,海航生态科技集团有限公司,101076,"['节日礼物', '年底双薪', '折扣机票', '带薪年假']",海航生态科技,500-2000人,,技术,企业软件,本科,"移动互联网,数据服务",2155266,"500强,薪资福利好,互联网氛围",需求分析师,"['分析师', '需求分析']",8k-16k,1-3年
西安,西安比特教育科技有限公司,126320,,比特教育科技有限公司,少于15人,['草滩'],技术,后端开发,不限,"教育,移动互联网",1842657,年底双薪+年底业绩提成+工作时间弹性制,数据结构讲师,"['职业培训', '教育', '培训', '讲师', '数据']",8k-15k,1-3年
西安,北京天晓科技有限公司,157418,"['年底双薪', '绩效奖金', '五险']",天晓科技,50-150人,['郭杜'],开发/测试/运维类,数据开发,本科,"数据服务,其他",2574688,这是实现你人生价值最好的平台,云计算、大数据数据分析师,"['数据分析', '算法', '数据挖掘', '大数据', '数据', '分析师']",8k-15k,3-5年
西安,北京东方国信科技股份有限公司,16875,"['大数据软件', '技能培训', '节日礼物', '年底双薪']",东方国信,2000人以上,"['高新路', '亚美大厦', '玫瑰大楼']",设计,用户研究,本科,数据服务,2173145,"持续的挑战,快速的提升,充满成就感",数据分析师,"['分析师', '数据分析', '数据']",10k-20k,3-5年
西安,北京思特奇信息技术股份有限公司,4184,"['绩效奖金 ', '专项奖金 ', '五险一金 ', '通讯津贴 ']",思特奇Si-tech,2000人以上,,技术,后端开发,本科,数据服务,1995007,七险一金、带薪年假、专业培训、完善的福利,大数据高级工程师,"['大数据', '数据']",10k-15k,3-5年
西安,西安全景数据技术有限公司,83818,"['节日礼物', '带薪年假', '定期体检', '午餐补助']",全景数据,50-150人,"['唐延路', '沣惠南路']",技术,后端开发,本科,"数据服务,金融",1424450,双休、五险、高比例公积金、周五福利假等,大数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,3-5年
西安,深圳市泰久信息系统有限公司,2850,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",深圳市泰久信息系统股份有限公司,500-2000人,['唐延路'],技术,企业软件,大专,"移动互联网,金融",2520958,绩效奖金 弹性工作 餐补 年底双薪,大数据开发工程师,"['大数据', '数据库', '数据']",10k-15k,3-5年
西安,北京天晓科技有限公司,157418,"['年底双薪', '绩效奖金', '五险']",天晓科技,50-150人,['郭杜'],开发/测试/运维类,软件开发,本科,"数据服务,其他",2574676,这是实现你人生价值最好的平台,云计算、大数据(Hadoop\Spark) 高级软件工程师,['软件开发'],10k-20k,3-5年
西安,天津云畅科技有限公司,142817,,云畅游戏,150-500人,,开发/测试/运维类,数据开发,本科,"游戏,移动互联网",2571264,"新三板上市,绩效奖金,年终奖金",大数据开发工程师（西安）,"['中级', '大数据', '数据库', '数据']",8k-15k,3-5年
西安,北京神州绿盟信息安全科技股份有限公司,30648,"['技能培训', '节日礼物', '股票期权', '带薪年假']",绿盟科技,500-2000人,"['科技二路', '科技一路', '唐延路']",技术,后端开发,本科,信息安全,2104771,"股票期权,七险一金,员工体检",大数据研发工程师（西安）,"['大数据', '数据']",10k-15k,3-5年
西安,都比比（江苏）网络信息技术有限公司西安分公司,83175,"['岗位晋升', '领导好', '帅哥多', '通讯津贴']",都比比西安分公司,50-150人,"['沣惠南路', '唐延路', '旺座现代城']",产品,产品经理,大专,"移动互联网,O2O",2405526,入职缴纳五险一金、扁平化管理,需求分析师,"['分析师', '需求分析']",8k-12k,3-5年
