,电影名称,电影网址链接,电影迅雷下载链接
2659,2010最新两大巨星《危狱惊情/叛狱攻略》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20110102/30168.html,ftp://dygod1:dygod1@d606.dygod.org:4029/危狱惊情DVD中英双字/[电影天堂www.dy2018.net]危狱惊情DVD中英双字.rmvb
2660,1024分辨率《苔藓/青苔》BD中字无水印",https://www.dy2018.com//html/gndy/dyzz/20110101/30155.html,ftp://dygod1:dygod1@d055.dygod.org:1216/苔藓.[中字.1024分辨率]/[电影天堂www.dy2018.net]苔藓BD中字.rmvb
2661,2010最新喜剧《失贞》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101231/30152.html,ftp://dygod1:dygod1@d606.dygod.org:4028/失贞DVD中英双字/[电影天堂www.dy2018.net]失贞DVD中英双字.rmvb
2662,1024分辨率《给弟弟的安眠曲》BD中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101231/30151.html,ftp://dygod1:dygod1@d090.dygod.org:2841/给弟弟的安眠曲.[中字.1024分辨率]/[电影天堂www.dy2018.net]给弟弟的安眠曲BD中字.rmvb
2663,1024分辨率《食人鱼》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101231/30150.html,ftp://dygod1:dygod1@d081.dygod.org:2044/食人鱼.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]食人鱼BD中英双字.rmvb
2664,1024分辨率《别让我走》BD中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101230/30136.html,ftp://dygod1:dygod1@d055.dygod.org:2016/别让我走.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]别让我走BD中字.rmvb
2665,杨千??/林峰《完美嫁衣》1024x576 国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20101230/30137.html,ftp://dygod1:dygod1@d090.dygod.org:3348/[电影天堂www.dy2018.net]完美嫁衣.1024x576.国粤双语.中文字幕.mkv
2666,1024分辨率《义兄弟/结义兄弟》BD中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101229/30119.html,ftp://dygod1:dygod1@d081.dygod.org:1061/结义兄弟.[中字.1024分辨率]/[电影天堂www.dy2018.net]结义兄弟BD中字.rmvb
2667,2010最新《东风破》DVD粤语中字",https://www.dy2018.com//html/gndy/dyzz/20101229/30121.html,ftp://dygod1:dygod1@d090.dygod.org:3347/东风破DVD粤语中字/[电影天堂www.dy2018.net]东风破DVD粤语中字-cd1.rmvb
2668,1024分辨率《电锯惊魂7》BD中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101229/30120.html,ftp://dygod1:dygod1@d055.dygod.org:2015/电锯惊魂7.[中字.1024分辨率]/[电影天堂www.dy2018.net]电锯惊魂7BD中字.rmvb
2669,2010最新《完美嫁衣/抱抱俏佳人》DVD粤语中字",https://www.dy2018.com//html/gndy/dyzz/20101228/30105.html,ftp://dygod1:dygod1@d055.dygod.org:2014/完美嫁衣DVD粤语中字/[电影天堂www.dy2018.net]完美嫁衣DVD粤语中字.rmvb
2670,2010最新高分大片《黑天鹅》DVDscr中英双字",https://www.dy2018.com//html/gndy/dyzz/20101227/30091.html,ftp://dygod1:dygod1@d606.dygod.org:4027/黑天鹅DVDscr中英双字/[电影天堂www.dy2018.net]黑天鹅DVDscr中英双字.rmvb
2671,1024分辨率《丛林有情狼》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101227/30090.html,ftp://dygod1:dygod1@d090.dygod.org:2840/丛林有情狼.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]丛林有情狼BD中英双字.rmvb
2672,1024分辨率《活埋》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101227/30087.html,ftp://dygod1:dygod1@d081.dygod.org:2043/活埋.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]活埋BD中英双字.rmvb
2673,2010最新《丛林有情狼》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101227/30077.html,ftp://dygod1:dygod1@d055.dygod.org:1215/丛林有情狼DVD中英双字/[电影天堂www.dy2018.net]丛林有情狼DVD中英双字.rmvb
2674,1024分辨率《黑暗来临》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101225/30042.html,ftp://dygod1:dygod1@d055.dygod.org:1213/黑暗来临.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]黑暗来临BD中英双字.rmvb
2675,1024分辨率《最后一次驱魔》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101225/30041.html,ftp://dygod1:dygod1@d036.dygod.org:1208/最后一次驱魔.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]最后一次驱魔BD中英双字.rmvb
2676,2010最新高分惊悚悬疑《活埋》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101225/30040.html,ftp://dygod1:dygod1@d606.dygod.org:4026/活埋DVD中英双字/[电影天堂www.dy2018.net]活埋DVD中英双字.rmvb
2677,2010最新/赵本山/小沈阳/林熙蕾《大笑江湖》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101224/30018.html,ftp://dygod1:dygod1@d606.dygod.org:4025/大笑江湖DVD/[电影天堂www.dy2018.net]大笑江湖DVD中字.rmvb
2678,2010最新恐怖《最后一次驱魔》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101224/30032.html,ftp://dygod1:dygod1@d036.dygod.org:1207/最后一次驱魔DVD中英双字/[电影天堂www.dy2018.net]最后一次驱魔DVD中英双字.rmvb
2679,2010最新恐怖《幽灵樟宜》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101222/30001.html,ftp://dygod1:dygod1@d055.dygod.org:2013/幽灵樟宜DVD/[电影天堂www.dy2018.net]幽灵樟宜DVD中字.rmvb
2680,2010最新/丹泽尔?华盛顿《危情时速》R5中字",https://www.dy2018.com//html/gndy/dyzz/20101221/29989.html,ftp://dygod1:dygod1@d606.dygod.org:4024/危情时速/[电影天堂www.dy2018.net]危情时速R5中字.rmvb
2681,2010最新《玩酷青春》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101221/29988.html,ftp://dygod1:dygod1@d081.dygod.org:1059/玩酷青春DVD/[电影天堂www.dy2018.net]玩酷青春DVD中字.rmvb
2682,1024分辨率《劫匪/索取者》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101221/29985.html,ftp://dygod1:dygod1@d090.dygod.org:2838/劫匪.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]劫匪BD中英双字.rmvb
2683,吴君如/周慧敏《得闲炒饭》1024x576 国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20101221/29984.html,ftp://dygod1:dygod1@d055.dygod.org:2012/[电影天堂www.dy2018.net]得闲炒饭.1024x560.国粤双语.中文字幕.mkv
2684,2010最新吴君如/周慧敏《得闲炒饭》DVD粤语中字",https://www.dy2018.com//html/gndy/dyzz/20101219/29952.html,ftp://dygod1:dygod1@d606.dygod.org:4023/得闲炒饭DVD/[电影天堂www.dy2018.net]得闲炒饭DVD粤语中字.rmvb
2685,文咏珊《为你钟情》1024x576 国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20101217/29908.html,ftp://dygod1:dygod1@d090.dygod.org:3344/[电影天堂www.dy2018.net]为你钟情.1024x576.国粤双语.中文字幕.mkv
2686,1024分辨率《播种爱情》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101216/29905.html,ftp://dygod1:dygod1@d036.dygod.org:1204/播种爱情.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]播种爱情BD中英双字.rmvb
2687,1024分辨率/美版《弯刀》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101216/29904.html,ftp://dygod1:dygod1@d055.dygod.org:2010/弯刀.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]弯刀BD中英双字.rmvb
2688,2010最新爱情喜剧《老虎都要嫁》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101215/29887.html,ftp://dygod1:dygod1@d090.dygod.org:3343/老虎都要嫁DVD/[电影天堂www.dy2018.net]老虎都要嫁DVD中字.rmvb
2689,2010最新动作喜剧《刀客外传》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101215/29886.html,ftp://dygod1:dygod1@d036.dygod.org:2252/刀客外传DVD/[电影天堂www.dy2018.net]刀客外传DVD中字.rmvb
2690,2010最新《爱情36计》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101214/29873.html,ftp://dygod1:dygod1@d606.dygod.org:4021/爱情36计DVD/[电影天堂www.dy2018.net]爱情36计DVD中字.rmvb
2691,1024分辨率《多余的人》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101214/29869.html,ftp://dygod1:dygod1@d081.dygod.org:1056/多余的人.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]多余的人BD中英双字.rmvb
2692,杨丞琳/江若琳/余文乐《童眼》1024x576 国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20101213/29855.html,ftp://dygod1:dygod1@d090.dygod.org:3342/[电影天堂www.dy2018.net]童眼.1024x576.国粤双语.中文字幕.mkv
2693,2010最新杨丞琳/江若琳《童眼》DVD粤语中字",https://www.dy2018.com//html/gndy/dyzz/20101212/29836.html,ftp://dygod1:dygod1@d300.dygod.org:7007/童眼DVD粤语中字/[电影天堂www.dy2018.net]童眼DVD粤语中字.rmvb
2694,2010最新《为你钟情》DVD粤语中字",https://www.dy2018.com//html/gndy/dyzz/20101212/29834.html,ftp://dygod1:dygod1@d606.dygod.org:4020/为你钟情DVD粤语中字/[电影天堂www.dy2018.net]为你钟情DVD粤语中字.rmvb
2695,1024分辨率《电梯里的恶魔》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101212/29833.html,ftp://dygod1:dygod1@d081.dygod.org:2040/电梯里的恶魔.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]电梯里的恶魔BD中英双字.rmvb
2696,2010最新恐怖《电梯里的恶魔/恶灵电梯》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101211/29806.html,ftp://dygod1:dygod1@d055.dygod.org:1209/电梯里的恶魔DVD中英双字/[电影天堂www.dy2018.net]电梯里的恶魔DVD中英双字.rmvb
2697,1024分辨率《雷斯特雷波》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101210/29804.html,ftp://dygod1:dygod1@d279.dygod.org:3011/雷斯特雷波.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]雷斯特雷波BD中英双字.rmvb
2698,1024分辨率《名侦探柯南2010：天空的劫难船》BD中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101210/29803.html,ftp://dygod1:dygod1@d090.dygod.org:2836/名侦探柯南2010：天空的劫难船/[电影天堂www.dy2018.net]名侦探柯南2010：天空的劫难船BD中字.rmvb
2699,1024分辨率《美国人/完美狙击》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101210/29802.html,ftp://dygod1:dygod1@d081.dygod.org:2039/美国人.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]美国人BD中英双字.rmvb
2700,1024分辨率《怦然心动/冒失》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101210/29801.html,ftp://dygod1:dygod1@d036.dygod.org:1202/怦然心动.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]怦然心动BD中英双字.rmvb
2701,1024分辨率《猫头鹰王国》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101210/29786.html,ftp://dygod1:dygod1@d055.dygod.org:2007/猫头鹰王国.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]猫头鹰王国BD中英双字.rmvb
2702,1024分辨率《恋爱操作团/恋爱炒作团》HD中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101210/29785.html,ftp://dygod1:dygod1@d606.dygod.org:4018/恋爱操作团.[中字.1024分辨率]/[电影天堂www.dy2018.net]恋爱操作团HD中字.rmvb
2703,2010最新战争/纪录《雷斯特雷波》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101209/29780.html,ftp://dygod1:dygod1@d090.dygod.org:2835/雷斯特雷波DVD中英双字/[电影天堂www.dy2018.net]雷斯特雷波DVD中英双字-cd1.rmvb
2704,09最新喜剧《狗年》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101209/29779.html,ftp://dygod1:dygod1@d090.dygod.org:3340/狗年DVD中英双字/[电影天堂www.dy2018.net]狗年DVD中英双字.rmvb
2705,2010最新《猫头鹰王国》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101208/29753.html,ftp://dygod1:dygod1@d606.dygod.org:4017/猫头鹰王国DVD中英双字/[电影天堂www.dy2018.net]猫头鹰王国DVD中英双字.rmvb
2706,2010最新/韩年度票房冠军《大叔》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101208/29752.html,ftp://dygod1:dygod1@d036.dygod.org:2250/大叔DVD/[电影天堂www.dy2018.net]大叔DVD中字.rmvb
2707,1024分辨率《赛勒斯》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101208/29768.html,ftp://dygod1:dygod1@d081.dygod.org:2038/赛勒斯.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]赛勒斯BD中英双字.rmvb
2708,1024分辨率《黑猫大旅社》HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20101207/29749.html,ftp://dygod1:dygod1@d090.dygod.org:2834/黑猫大旅社.[中字.1024分辨率]/[电影天堂www.dy2018.net]黑猫大旅社HD中字.rmvb
2709,1024分辨率《舞出我人生3》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101206/29734.html,ftp://dygod1:dygod1@d606.dygod.org:5032/舞出我人生3.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]舞出我人生3BD中英双字.rmvb
2710,1024分辨率《城中大盗加长版》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101206/29730.html,ftp://dygod1:dygod1@d036.dygod.org:1200/城中大盗加长版.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]城中大盗加长版BD中英双字.rmvb
2711,刘德华/李冰冰《狄仁杰之通天帝国》1024x576 国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20101205/29716.html,ftp://dygod1:dygod1@d081.dygod.org:2036/[电影天堂www.dy2018.net]狄仁杰之通天帝国.1024x576.国粤双语.中文字幕.mkv
2712,最新冒险动作《查理曼大帝密码》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101205/29721.html,ftp://dygod1:dygod1@d090.dygod.org:2833/查理曼大帝密码DVD/[电影天堂www.dy2018.net]查理曼大帝密码DVD中字-cd1.rmvb
2713,2010最新高分惊悚]《城中大盗/狂盗之城》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101204/29701.html,ftp://dygod1:dygod1@d055.dygod.org:1205/城中大盗DVD中英双字/[电影天堂www.dy2018.net]城中大盗cd1.rmvb
2714,1024分辨率《全面搜寻圣诞狗狗》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101130/29627.html,ftp://dygod1:dygod1@d055.dygod.org:2003/全面搜寻圣诞狗狗.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]全面搜寻圣诞狗狗BD中英双字.rmvb
2715,甄子丹/舒淇《精武风云?陈真》1024x576 国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20101128/29588.html,ftp://dygod1:dygod1@d090.dygod.org:3337/[电影天堂www.dy2018.net]精武风云.1024x576.国粤双语.中文字幕.mkv
2716,1024分辨率《暮色大电影》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101128/29587.html,ftp://dygod1:dygod1@d055.dygod.org:2002/暮色大电影.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]暮色大电影BD中英双字.rmvb
2717,杨紫琼/大S/王学圻《剑雨/剑雨江湖》1024x576 国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20101127/29582.html,ftp://dygod1:dygod1@d081.dygod.org:2033/[电影天堂www.dy2018.net]剑雨.1024x576.国粤双语.中文字幕.mkv
2718,1024分辨率《绯闻计划》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101125/29549.html,ftp://dygod1:dygod1@d081.dygod.org:1050/绯闻计划.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]绯闻计划BD中英双字.rmvb
2719,2010最新《绯闻计划》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101124/29531.html,ftp://dygod1:dygod1@d052.dygod.org:1044/绯闻计划DVD中英双字/[电影天堂www.dy2018.com]绯闻计划DVD中英双字.rmvb
2720,1024分辨率《二流警探》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101123/29518.html,ftp://dygod1:dygod1@d052.dygod.org:2065/二流警探.[中英双字.1024分辨率]/[电影天堂www.dy2018.com]二流警探BD中英双字.rmvb
2721,熊黛林/立威廉/何炅2010最新《我的野蛮女友2》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101123/29512.html,ftp://dygod1:dygod1@d606.dygod.org:5027/我的野蛮女友2DVD/[电影天堂www.dy2018.net]我的野蛮女友2DVD中字.rmvb
2722,郭涛/王刚/林嘉欣2010最新大片《唐吉可德》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101122/29495.html,ftp://dygod1:dygod1@d052.dygod.org:1043/唐吉可德DVD/[电影天堂www.dy2018.com]唐吉可德DVD中字.rmvb
2723,王学圻/范冰冰2010最新大片《日照重庆》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101121/29464.html,ftp://dygod1:dygod1@d036.dygod.org:1193/日照重庆DVD/[电影天堂www.dy2018.net]日照重庆DVD中字-cd1.rmvb
2724,1024分辨率《华尔街2/华尔街:金钱永不眠》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101121/29463.html,ftp://dygod1:dygod1@d081.dygod.org:1049/华尔街2.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]华尔街2BD中英双字.rmvb
2725,1024分辨率《怪物史瑞克4》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101120/29446.html,ftp://dygod1:dygod1@d052.dygod.org:2064/怪物史莱克4.[中英双字.1024分辨率]/[电影天堂www.dy2018.com]怪物史莱克4BD中英双字.rmvb
2726,1024分辨率《远距离爱情》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101119/29439.html,ftp://dygod1:dygod1@d081.dygod.org:2032/远距离爱情.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]远距离爱情BD中英双字.rmvb
2727,2010最新喜剧《我的钱我做主》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101119/29437.html,ftp://dygod1:dygod1@d606.dygod.org:5026/我的钱我做主DVD/[电影天堂www.dy2018.net]我的钱我做主DVD中字.rmvb
2728,甄子丹2010动作大片《精武风云》DVD粤语中字",https://www.dy2018.com//html/gndy/dyzz/20101119/29442.html,ftp://dygod1:dygod1@d036.dygod.org:1192/精武风云DVD粤语中字/[电影天堂www.dy2018.net]精武风云DVD粤语中字-cd1.rmvb
2729,2010最新《怪物史瑞克4/怪物史莱克4》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101119/29441.html,ftp://dygod1:dygod1@d052.dygod.org:1041/怪物史瑞克4DVD中英双字/[电影天堂www.dy2018.com]怪物史瑞克4DVD中英双字.rmvb
2730,1024分辨率/导演剪辑版《特工绍特》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101118/29420.html,ftp://dygod1:dygod1@d090.dygod.org:2826/特工绍特(导演剪辑版).[中英双字.1024分辨率]/[电影天堂www.dy2018.net]特工绍特(导演剪辑版)BD中英双字.rmvb
2731,1024分辨率《风筝》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101118/29419.html,ftp://dygod1:dygod1@d052.dygod.org:1040/风筝.[中字.1024分辨率]/[电影天堂www.dy2018.com]风筝BD中字.rmvb
2732,1024分辨率《动物王国》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101117/29404.html,ftp://dygod1:dygod1@d036.dygod.org:1190/动物王国.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]动物王国BD中英双字.rmvb
2733,1024分辨率《盗梦空间》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101116/29388.html,ftp://dygod1:dygod1@d052.dygod.org:2063/盗梦空间.[中英双字.1024分辨率]/[电影天堂www.dy2018.com]盗梦空间BD中英双字.rmvb
2734,1024分辨率《猫狗大战2》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101116/29380.html,ftp://dygod1:dygod1@d081.dygod.org:2030/猫狗大战2.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]猫狗大战2BD中英双字.rmvb
2735,1024分辨率《查理的生与死》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101116/29379.html,ftp://dygod1:dygod1@d090.dygod.org:2825/查理的生与死.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]查理的生与死BD中英双字.rmvb
2736,2010最新冯德伦/应采儿/唐一菲《异空危情》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101115/29363.html,ftp://dygod1:dygod1@d081.dygod.org:1046/异空危情DVD/[电影天堂www.dy2018.net]异空危情DVD中字.rmvb
2737,2010最新《远距离爱情》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101115/29362.html,ftp://dygod1:dygod1@d052.dygod.org:2062/远距离爱情DVD中英双字/[电影天堂www.dy2018.com]远距离爱情DVD中英双字.rmvb
2738,1024分辨率《魔法师的学徒》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101114/29343.html,ftp://dygod1:dygod1@d052.dygod.org:2061/魔法师的学徒.[中英双字.1024分辨率]/[电影天堂www.dy2018.com]魔法师的学徒BD中英双字.rmvb
2739,2010最新袁泉/陈坤/陆毅《跟我的前妻谈恋爱》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101114/29339.html,ftp://dygod1:dygod1@d036.dygod.org:2244/跟我的前妻谈恋爱DVD/[电影天堂www.dy2018.net]跟我的前妻谈恋爱DVD中字.rmvb
2740,1024分辨率《特工绍特》导演剪辑版/BD中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101113/29328.html,ftp://dygod1:dygod1@d090.dygod.org:3331/特工绍特导演剪辑版.[中字.1024分辨率]/[电影天堂www.dy2018.net]特工绍特导演剪辑版BD中字.rmvb
2741,2010最新尼古拉斯?凯奇《魔法师的学徒》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101113/29327.html,ftp://dygod1:dygod1@d052.dygod.org:2060/魔法师的学徒DVD中英双字/[电影天堂www.dy2018.com]魔法师的学徒DVD中英双字-cd1.rmvb
2742,1024分辨率《阿黛拉的非凡冒险》BD中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101113/29326.html,ftp://dygod1:dygod1@d008.dygod.org:1164/阿黛拉的非凡冒险.[国语中字.1024分辨率]/[电影天堂www.dy2018.net]阿黛拉的非凡冒险BD国语中字.rmvb
2743,1024分辨率《孩子们都很好》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101113/29325.html,ftp://dygod1:dygod1@d081.dygod.org:2029/孩子们都很好.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]孩子们都很好BD中英双字.rmvb
2744,1024分辨率《精武风云》BD国语中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101112/29323.html,ftp://dygod1:dygod1@d090.dygod.org:3330/精武风云.[国语中字.1024分辨率]/[电影天堂www.dy2018.net]精武风云BD国语中字.rmvb
2745,1024分辨率《恋爱通告》BD国语中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101112/29322.html,ftp://dygod1:dygod1@d036.dygod.org:2243/恋爱通告.[国语中字.1024分辨率]/[电影天堂www.dy2018.net]恋爱通告BD国语中字.rmvb
2746,2010最新动作喜剧《二流警探》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101112/29320.html,ftp://dygod1:dygod1@d081.dygod.org:1045/二流警探DVD中英双字/[电影天堂www.dy2018.net]二流警探DVD中英双字-cd1.rmvb
2747,1024分辨率《蕾蒙娜和姐姐》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101111/29303.html,ftp://dygod1:dygod1@d052.dygod.org:2059/蕾蒙娜和姐姐.[中英双字.1024分辨率]/[电影天堂www.dy2018.com]蕾蒙娜和姐姐BD中英双字.rmvb
2748,1024分辨率《美食、祈祷和恋爱》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101110/29295.html,ftp://dygod1:dygod1@d090.dygod.org:2824/美食、祈祷和恋爱.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]美食、祈祷和恋爱BD中英双字.rmvb
2749,刘德华/李冰冰《狄仁杰之通天帝国》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101109/29274.html,ftp://dygod1:dygod1@d606.dygod.org:5025/狄仁杰之通天帝国DVD/[电影天堂www.dy2018.net]狄仁杰之通天帝国DVD-cd1.rmvb
2750,2010最新歌舞片《歌舞青春》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101109/29273.html,ftp://dygod1:dygod1@d052.dygod.org:2058/歌舞青春DVD/[电影天堂www.dy2018.com]歌舞青春DVD中字.rmvb
2751,霍思燕2010最新悬疑《迷城/远雷》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101109/29272.html,ftp://dygod1:dygod1@d081.dygod.org:1044/迷城DVD/[电影天堂www.dy2018.net]迷城DVD中字.rmvb
2752,朱莉娅?罗伯茨2010最新《美食、祈祷和恋爱》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101109/29276.html,ftp://dygod1:dygod1@d036.dygod.org:1187/美食、祈祷和恋爱DVD中英双字/[电影天堂www.dy2018.net]美食、祈祷和恋爱DVD中英双字-cd1.rmvb
2753,秦岚、方中信2010最新《庐山恋2010》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101109/29275.html,ftp://dygod3:dygod3@d279.dygod.org:1016/庐山恋2010DVD/[电影天堂www.dy2018.net]庐山恋2010DVD.rmvb
2754,1024分辨率《歪小子斯科特》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101108/29254.html,ftp://dygod1:dygod1@d052.dygod.org:2057/歪小子斯科特.[中英双字.1024分辨率]/[电影天堂www.dy2018.com]歪小子斯科特BD中英双字.rmvb
2755,2010最新《歪小子斯科特》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20101107/29231.html,ftp://dygod1:dygod1@d081.dygod.org:1043/歪小子斯科特DVD中英双字/[电影天堂www.dy2018.net]歪小子斯科特DVD中英双字-cd1.rmvb
2756,2010最新《不是闹着玩的》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101107/29230.html,ftp://dygod1:dygod1@d036.dygod.org:1186/不是闹着玩的DVD/[电影天堂www.dy2018.net]不是闹着玩的DVD中字.rmvb
2757,1024分辨率《最后的风之子/神风终极战士》BD中英双字无水印",https://www.dy2018.com//html/gndy/dyzz/20101104/29185.html,ftp://dygod1:dygod1@d036.dygod.org:1184/最后的风之子.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]最后的风之子BD中英双字.rmvb
2758,1024分辨率《天罡星下凡》BD中字无水印",https://www.dy2018.com//html/gndy/dyzz/20101104/29184.html,ftp://dygod1:dygod1@d390.dygod.org:1041/天罡星下凡.[中字.1024分辨率]/[电影天堂www.dy2018.com]天罡星下凡BD中字.rmvb
2759,2010最新《苔藓/青苔》DVD中字",https://www.dy2018.com//html/gndy/dyzz/20101103/29164.html,ftp://dygod1:dygod1@d008.dygod.org:1162/苔藓DVD/[电影天堂www.dy2018.net]苔藓DVD中字-cd1.rmvb
