age,gender,income,rfm_score,response
39,0,41278,11.781,0
44,1,35364,11.782,0
45,0,47390,11.784,0
40,1,46650,11.786,0
40,1,46650,11.786,0
40,1,46650,11.786,0
20,0,33867,11.787,1
52,1,48509,11.789,0
35,1,47309,11.789,0
40,1,31268,11.789,0
40,1,31268,11.789,0
38,1,39293,11.792,0
44,0,37548,11.792,0
40,0,30830,11.792,0
40,0,30830,11.792,0
40,0,30830,11.792,0
32,1,14783,11.792,0
41,0,39834,11.793,0
41,0,39834,11.793,0
21,1,46944,11.796,0
29,1,34837,11.796,0
29,1,34837,11.796,0
43,0,45404,11.797,1
44,0,44736,11.797,0
47,0,32433,11.798,0
47,0,32433,11.798,0
26,0,38355,11.799,0
26,0,38355,11.799,0
29,1,42666,11.8,0
29,1,42666,11.8,0
38,1,53992,11.803,0
70,0,14783,11.803,0
70,0,14783,11.803,0
33,0,31998,11.805,0
31,1,64744,11.806,1
45,0,45683,11.806,0
45,0,45683,11.806,0
35,0,50636,11.807,0
35,0,50636,11.807,0
70,1,28504,11.807,0
70,1,28504,11.807,0
18,1,53336,11.809,0
27,0,33884,11.812,1
27,0,33884,11.812,0
22,1,74995,11.814,1
46,1,57049,11.814,1
44,0,51736,11.814,1
40,0,54879,11.815,0
45,0,35367,11.815,0
74,1,19933,11.815,0
74,1,19933,11.815,1
23,0,54580,11.816,0
23,0,54580,11.816,0
43,1,51929,11.816,0
43,1,51929,11.816,0
36,1,48284,11.816,0
47,0,41328,11.816,0
43,1,26983,11.816,0
50,0,55567,11.818,0
50,0,55567,11.818,0
41,0,54935,11.818,1
41,0,54935,11.818,0
48,1,55424,11.819,0
32,0,39326,11.82,1
62,0,33893,11.822,0
33,0,31926,11.824,0
33,0,31926,11.824,0
47,0,26345,11.824,0
35,0,71066,11.826,1
43,1,47426,11.827,0
45,1,45246,11.829,0
68,0,69921,11.83,1
33,0,42009,11.83,1
25,1,56455,11.832,1
37,1,46553,11.832,0
30,0,41788,11.832,0
50,1,40362,11.832,0
47,1,35359,11.832,0
47,1,35359,11.832,0
43,1,32231,11.832,0
24,1,66267,11.834,1
32,1,35046,11.836,0
30,0,42547,11.837,0
22,0,31949,11.837,0
53,1,67991,11.839,1
49,0,51886,11.84,0
49,0,51886,11.84,0
22,0,49013,11.84,1
22,0,49013,11.84,0
36,0,31877,11.842,0
55,1,53111,11.846,0
55,1,53111,11.846,0
55,0,48025,11.846,0
39,1,46618,11.846,0
39,1,46618,11.846,0
38,0,44727,11.846,0
38,0,44727,11.846,0
48,1,28163,11.847,0
32,0,59384,11.849,1
15,0,51469,11.849,0
36,0,37528,11.849,0
57,1,40842,11.851,1
57,1,40842,11.851,0
34,0,35367,11.852,1
42,0,67374,11.855,1
32,1,37094,11.856,1
32,1,37094,11.856,0
41,0,28208,11.856,0
41,0,28208,11.856,0
36,0,30730,11.857,0
43,1,37902,11.858,0
43,1,37902,11.858,0
42,0,30986,11.86,0
41,1,45384,11.862,0
30,1,32066,11.865,0
42,0,28472,11.866,0
42,0,28472,11.866,0
39,0,44369,11.867,0
39,0,44369,11.867,0
36,0,34653,11.867,0
36,0,34653,11.867,0
29,1,31301,11.867,0
39,1,42108,11.868,0
42,0,38160,11.868,0
42,0,38160,11.868,0
51,0,31901,11.868,1
39,0,22874,11.868,0
39,0,22874,11.868,0
38,1,72942,11.869,1
55,1,51471,11.869,1
55,1,51471,11.869,0
18,1,51338,11.869,0
55,0,21524,11.869,1
27,1,67798,11.87,1
32,1,52532,11.871,0
32,1,52532,11.871,0
63,0,42409,11.874,0
35,0,31877,11.875,0
35,0,31877,11.875,0
38,1,52508,11.876,0
40,1,51334,11.876,0
37,1,41914,11.876,0
47,0,28262,11.876,0
47,0,28262,11.876,0
43,0,69270,11.879,1
28,1,41104,11.879,0
21,0,32403,11.881,0
29,1,65052,11.882,1
28,0,58701,11.882,1
39,0,54851,11.882,0
39,0,54851,11.882,0
51,0,42705,11.882,0
31,1,47975,11.884,0
31,1,47975,11.884,0
32,0,42447,11.885,0
38,1,49849,11.886,0
41,0,55440,11.887,0
51,0,43203,11.888,1
51,0,43203,11.888,0
31,1,54045,11.889,0
56,0,50975,11.889,0
33,0,46541,11.889,0
37,0,44703,11.889,0
32,1,42671,11.889,0
42,0,47010,11.891,0
30,0,31872,11.891,0
47,0,66956,11.892,1
17,0,55798,11.892,1
38,0,52574,11.892,0
38,0,52574,11.892,0
48,0,38212,11.893,0
57,0,32015,11.894,0
36,1,46566,11.895,0
36,1,46566,11.895,0
21,0,45601,11.896,0
38,0,44422,11.896,0
36,1,63771,11.899,1
44,0,45978,11.899,0
65,0,43846,11.899,0
65,0,43846,11.899,0
38,0,39274,11.899,0
38,0,39274,11.899,0
66,0,28620,11.899,0
66,0,28620,11.899,0
38,0,52505,11.9,0
43,1,40894,11.9,0
36,1,35856,11.9,0
36,0,54838,11.902,0
54,0,76609,11.903,1
30,1,22935,11.904,0
30,1,22935,11.904,1
44,1,27010,11.905,1
27,0,44441,11.907,1
31,1,58706,11.908,1
36,0,41993,11.909,0
48,0,55258,11.911,0
60,0,35646,11.912,1
49,1,69248,11.915,1
39,0,55325,11.916,1
59,1,54598,11.916,1
59,1,54598,11.916,0
41,1,37079,11.916,0
36,0,46067,11.919,0
40,0,22941,11.919,0
40,0,22941,11.919,1
48,0,61327,11.921,1
40,1,52640,11.922,0
40,1,52640,11.922,0
46,1,45517,11.922,0
42,1,28503,11.923,1
42,1,28503,11.923,0
26,0,46573,11.924,0
40,1,41135,11.925,0
25,0,52393,11.926,0
25,0,52393,11.926,0
39,1,28284,11.926,0
39,1,28284,11.926,0
49,0,54423,11.927,0
49,0,23534,11.927,0
54,0,50766,11.928,1
54,0,50766,11.928,0
18,0,16347,11.929,0
42,0,49856,11.931,0
35,1,31555,11.932,0
34,1,69227,11.933,1
30,1,32027,11.936,0
30,1,32027,11.936,0
50,0,50833,11.937,0
42,1,48604,11.937,0
52,0,62111,11.938,1
32,0,71844,11.939,1
26,1,54606,11.939,0
35,0,46617,11.939,0
35,0,46617,11.939,0
38,1,38081,11.939,0
26,0,39368,11.941,0
26,0,39368,11.941,0
46,1,41038,11.942,0
46,1,41038,11.942,0
42,1,40416,11.942,0
49,0,60216,11.946,1
40,1,55853,11.946,1
41,0,49789,11.946,0
41,0,49789,11.946,0
43,0,39881,11.948,0
43,0,39881,11.948,0
29,1,31871,11.949,0
58,0,27310,11.952,0
58,0,27310,11.952,0
58,0,27310,11.952,0
36,1,36404,11.953,0
36,1,36404,11.953,0
49,1,44428,11.955,0
30,1,49757,11.956,0
52,0,41636,11.956,0
52,0,41636,11.956,0
30,0,35400,11.956,0
35,0,50245,11.959,0
37,0,50171,11.959,0
40,0,35396,11.959,0
40,0,35396,11.959,0
54,1,42548,11.96,0
54,1,42548,11.96,0
34,1,31485,11.96,0
12,0,45721,11.961,0
42,1,54645,11.962,0
42,1,54645,11.962,0
62,0,48602,11.962,0
36,1,72245,11.963,1
43,0,50723,11.965,0
43,0,50723,11.965,0
51,1,55582,11.966,0
41,1,55149,11.966,1
42,0,51912,11.967,0
42,0,51912,11.967,0
25,1,50819,11.968,0
19,0,46825,11.968,1
50,0,56237,11.97,1
20,0,42719,11.97,0
34,0,32859,11.971,0
33,0,42376,11.972,0
37,0,38250,11.973,0
39,1,55339,11.975,0
23,1,25812,11.975,0
50,1,42033,11.976,0
40,0,45871,11.979,0
38,0,46536,11.982,0
38,0,46536,11.982,0
24,0,34614,11.982,0
72,0,33905,11.982,0
72,0,33905,11.982,0
65,0,32377,11.982,0
36,1,66917,11.986,1
39,0,52730,11.986,0
36,1,49895,11.986,0
73,0,28514,11.986,0
46,1,38490,11.987,0
46,1,38490,11.987,0
38,1,50073,11.989,0
38,1,50073,11.989,0
42,0,43239,11.989,0
46,1,40978,11.989,0
41,0,32900,11.989,0
41,0,32900,11.989,0
50,1,49182,11.991,1
50,1,49182,11.991,0
29,1,46593,11.991,0
29,1,46593,11.991,0
48,1,34942,11.993,0
48,1,34942,11.993,0
53,0,53318,11.994,0
37,1,39390,11.995,0
37,1,39390,11.995,0
35,0,32004,11.995,0
33,0,46601,11.996,1
33,0,46601,11.996,0
38,1,27333,11.998,0
38,1,27333,11.998,0
39,0,54431,12.001,0
39,0,54431,12.001,0
57,0,31474,12.001,0
57,0,31474,12.001,0
38,0,72904,12.002,1
46,0,50906,12.002,0
46,0,50906,12.002,0
38,0,49000,12.007,0
68,1,43184,12.016,0
68,1,43184,12.016,0
37,1,31323,12.016,0
37,1,31323,12.016,0
43,1,28282,12.016,0
19,0,52628,12.02,0
53,0,39797,12.02,0
30,1,41115,12.021,0
49,0,75033,12.022,1
24,0,45364,12.022,1
24,0,45364,12.022,0
33,0,64439,12.025,1
42,1,52521,12.026,1
42,1,54385,12.027,0
26,0,28289,12.029,0
53,1,56989,12.03,1
42,1,39885,12.031,0
42,1,39885,12.031,0
53,0,71786,12.032,1
44,1,51893,12.032,0
44,1,51893,12.032,0
35,1,50890,12.032,0
50,1,36356,12.033,0
31,1,43837,12.039,1
26,0,31462,12.039,0
32,1,26953,12.039,0
32,1,26953,12.039,0
52,0,51866,12.04,0
33,0,28540,12.041,0
53,1,45413,12.043,0
42,0,28742,12.048,0
42,0,28742,12.048,0
44,1,51889,12.049,0
44,1,51889,12.049,0
38,0,18564,12.049,0
38,0,18564,12.049,0
37,1,27006,12.05,0
37,1,27006,12.05,0
27,1,37117,12.052,0
23,1,30463,12.052,0
44,0,44422,12.055,0
36,0,43283,12.056,0
57,1,41051,12.056,0
39,1,47983,12.057,0
39,1,47983,12.057,0
42,0,39926,12.057,1
29,1,28280,12.057,0
42,1,31640,12.061,0
37,1,41132,12.066,0
37,1,41132,12.066,0
43,0,42186,12.068,0
18,1,64688,12.069,1
41,0,45961,12.069,0
41,0,45961,12.069,0
31,0,33287,12.071,1
31,0,33287,12.071,0
41,1,28327,12.071,0
41,1,28327,12.071,0
16,1,38157,12.079,0
16,1,38157,12.079,0
36,0,26324,12.079,0
36,0,26324,12.079,0
57,0,55305,12.08,0
57,0,55305,12.08,0
17,1,75496,12.081,1
51,1,41103,12.081,1
45,0,51836,12.082,0
45,0,51836,12.082,0
14,0,45520,12.082,1
14,0,45520,12.082,0
43,0,29710,12.082,0
43,0,29710,12.082,0
22,0,53392,12.083,1
52,1,53166,12.084,0
23,0,71113,12.085,1
38,1,47013,12.086,0
25,0,41145,12.086,0
30,0,31934,12.086,0
30,0,41583,12.087,1
38,0,50624,12.09,0
45,0,39931,12.091,0
48,0,38873,12.092,1
55,1,31983,12.092,0
47,1,37995,12.094,1
47,1,37995,12.094,0
37,0,52493,12.095,0
31,0,46590,12.096,0
37,0,46049,12.096,0
46,1,32201,12.096,0
46,1,32201,12.096,0
52,0,55562,12.097,0
35,0,55420,12.099,0
41,0,28996,12.099,0
41,0,28996,12.099,0
32,1,49206,12.102,1
22,1,41107,12.102,0
40,0,41064,12.102,0
38,0,21760,12.102,0
31,0,66955,12.103,1
18,0,49785,12.103,0
18,0,49785,12.103,0
44,0,47076,12.105,0
40,1,17751,12.106,0
40,1,17751,12.106,0
33,0,49822,12.112,0
33,0,49822,12.112,0
51,1,47956,12.112,0
46,0,42260,12.113,0
46,0,42260,12.113,0
33,1,48324,12.116,0
33,1,48324,12.116,0
24,1,48003,12.116,0
41,1,44420,12.116,0
29,1,40918,12.116,0
44,1,38482,12.116,0
33,1,54174,12.117,0
33,1,54174,12.117,0
35,0,32368,12.117,0
35,0,32368,12.117,0
19,0,55309,12.118,0
19,0,55309,12.118,0
33,0,51096,12.12,0
42,0,35450,12.12,0
42,0,35450,12.12,0
39,0,54555,12.122,0
16,1,38051,12.122,1
20,1,28470,12.122,0
43,0,25602,12.123,0
43,0,25602,12.123,0
38,1,41258,12.125,1
38,1,41258,12.125,0
30,1,28279,12.127,0
30,1,28279,12.127,0
39,0,72883,12.129,1
28,1,56234,12.129,1
31,1,19093,12.129,0
38,0,51835,12.132,0
39,0,51469,12.132,0
39,0,51469,12.132,0
27,0,33333,12.132,0
27,0,33333,12.132,0
34,1,31895,12.132,1
27,0,49228,12.133,0
39,1,47967,12.135,0
39,1,47967,12.135,0
37,1,46977,12.135,0
32,0,39859,12.136,0
32,0,39859,12.136,0
28,0,53992,12.137,0
62,0,51266,12.139,0
62,0,51266,12.139,0
43,1,35042,12.139,1
43,1,35042,12.139,1
54,0,48248,12.144,0
47,1,48299,12.145,0
47,0,63539,12.149,1
48,0,55322,12.149,0
35,1,53174,12.149,0
30,0,41030,12.15,0
58,1,33279,12.153,0
58,1,33279,12.153,0
55,1,24751,12.153,0
55,1,24751,12.153,0
25,1,43764,12.156,0
20,0,55013,12.157,0
54,0,32725,12.157,0
37,1,21453,12.157,0
37,1,21453,12.157,0
62,0,44367,12.158,1
37,1,53959,12.159,0
40,1,48021,12.159,0
40,1,48021,12.159,0
36,1,66390,12.16,1
25,1,54628,12.16,0
25,1,54628,12.16,0
38,0,25839,12.161,0
38,0,25839,12.161,0
34,1,74979,12.162,1
30,1,42473,12.166,0
30,1,42473,12.166,0
35,1,52606,12.167,0
37,0,44415,12.167,0
37,0,44415,12.167,0
53,0,45862,12.17,0
25,1,42400,12.172,0
25,1,42400,12.172,0
30,1,29718,12.172,0
39,1,32430,12.173,0
39,1,32430,12.173,0
55,0,55343,12.182,0
55,0,55343,12.182,0
43,1,46606,12.182,0
49,1,28338,12.182,0
54,1,37199,12.183,0
38,0,62925,12.186,1
72,0,55840,12.186,1
76,0,55400,12.186,0
76,0,55400,12.186,0
21,1,21865,12.186,0
21,1,21865,12.186,0
29,1,55496,12.188,0
35,0,53981,12.189,0
59,1,51914,12.189,0
34,1,51666,12.189,0
34,1,51666,12.189,0
42,1,42693,12.189,0
36,1,52643,12.19,0
31,0,55012,12.193,1
31,0,55012,12.193,0
37,0,53502,12.193,0
58,0,44129,12.194,0
29,0,70690,12.197,1
44,0,41126,12.199,0
53,0,41019,12.205,1
53,0,41019,12.205,0
25,0,35006,12.205,1
25,0,35006,12.205,0
75,0,38135,12.206,0
40,0,27037,12.207,0
65,1,38037,12.208,1
65,1,38037,12.208,0
22,1,46535,12.209,1
33,0,35412,12.211,0
19,0,70322,12.212,1
20,0,32420,12.212,0
39,1,55281,12.213,0
39,1,55281,12.213,0
34,1,41981,12.216,0
34,1,41981,12.216,0
26,0,29820,12.216,0
26,0,29820,12.216,0
35,1,32200,12.219,0
28,1,26090,12.219,0
44,0,30812,12.22,1
24,0,55351,12.223,0
54,0,33723,12.225,0
54,0,33723,12.225,0
51,0,49932,12.226,0
56,1,31927,12.226,0
56,1,31927,12.226,0
66,1,64574,12.227,1
58,0,36909,12.227,0
43,1,41015,12.231,0
49,0,53394,12.232,1
47,1,39622,12.232,0
47,1,39622,12.232,0
33,1,26310,12.233,0
33,1,52415,12.235,0
35,0,45268,12.236,1
33,1,44423,12.237,0
31,0,32731,12.242,0
31,0,32731,12.242,0
40,1,25028,12.242,0
40,1,25028,12.242,0
27,1,45972,12.243,0
27,1,45972,12.243,0
37,0,40700,12.243,0
33,1,55308,12.246,0
41,1,23460,12.246,0
45,1,62615,12.248,1
41,1,41085,12.248,0
19,1,25885,12.248,0
19,1,25885,12.248,0
47,1,68009,12.249,1
35,1,31286,12.249,0
48,1,32225,12.252,0
48,1,38946,12.253,0
48,1,38946,12.253,0
59,1,46552,12.254,0
59,1,46552,12.254,0
30,0,54391,12.256,0
30,0,54391,12.256,0
40,0,35375,12.256,0
40,0,35375,12.256,0
32,0,38483,12.258,0
23,0,39926,12.259,0
49,0,48011,12.261,0
49,0,48011,12.261,0
49,0,48011,12.261,0
41,0,53222,12.262,0
41,0,53222,12.262,0
36,0,38142,12.263,0
36,0,38142,12.263,0
37,0,33258,12.264,0
24,1,19906,12.264,0
28,1,41096,12.267,0
53,1,38110,12.267,0
28,1,54883,12.268,0
44,0,43755,12.268,0
44,0,43755,12.268,0
43,1,34116,12.268,1
43,1,34116,12.268,0
53,0,63835,12.269,1
16,0,42252,12.27,0
16,0,42252,12.27,0
44,0,53524,12.271,0
44,0,53524,12.271,0
44,0,53524,12.271,0
26,0,53184,12.273,0
26,0,53184,12.273,0
33,1,32913,12.273,0
31,0,30752,12.273,0
44,0,54402,12.279,0
18,0,49819,12.279,0
32,0,38196,12.279,0
33,0,35921,12.28,1
32,1,38450,12.284,0
38,0,51735,12.285,0
29,0,41010,12.286,0
29,0,41010,12.286,0
42,0,25593,12.286,0
17,1,54911,12.288,0
17,1,54911,12.288,0
35,0,33682,12.288,0
50,0,52180,12.289,0
32,1,31018,12.29,0
41,1,50121,12.291,1
29,0,54362,12.294,0
29,0,54362,12.294,0
36,1,49853,12.294,0
36,1,49853,12.294,0
30,0,38014,12.294,0
50,1,29980,12.295,0
50,1,29980,12.295,0
60,0,46623,12.297,0
37,1,45545,12.298,0
45,1,55565,12.299,1
41,1,44093,12.299,0
24,1,35317,12.301,0
24,1,35317,12.301,0
24,1,35317,12.301,0
43,1,32190,12.302,0
27,1,32179,12.302,0
27,1,32179,12.302,0
27,1,32179,12.302,0
57,1,27781,12.302,0
48,0,22947,12.303,0
48,0,22947,12.303,0
34,0,53438,12.308,0
35,0,48519,12.312,1
49,1,45262,12.312,0
37,0,43804,12.312,0
37,0,43804,12.312,0
14,0,35433,12.312,0
32,1,47161,12.314,0
45,1,51039,12.316,0
34,0,37957,12.316,1
34,0,37957,12.316,0
37,0,49032,12.319,0
44,1,42154,12.319,0
30,0,30986,12.319,0
30,0,30986,12.319,0
43,0,31905,12.32,0
44,1,53228,12.321,0
43,0,65841,12.325,1
29,0,40806,12.325,0
34,1,47970,12.327,0
34,1,47970,12.327,0
30,0,48005,12.331,0
38,0,37960,12.331,0
35,0,52601,12.332,0
29,0,34981,12.332,0
31,0,28316,12.332,0
31,0,28316,12.332,0
58,0,42323,12.333,0
58,0,42323,12.333,0
40,0,38018,12.333,0
40,0,38018,12.333,0
40,0,38018,12.333,0
53,0,30986,12.333,1
53,0,30986,12.333,0
38,0,55621,12.334,0
27,1,37106,12.336,0
27,1,37106,12.336,0
66,1,18819,12.337,0
66,1,18819,12.337,1
35,1,48581,12.339,0
35,1,48581,12.339,0
12,0,41998,12.339,0
12,0,41998,12.339,0
12,0,41998,12.339,0
40,0,34921,12.34,0
39,1,50891,12.341,0
39,1,50891,12.341,0
40,1,34703,12.341,0
40,1,34703,12.341,0
40,1,17761,12.341,0
40,1,17761,12.341,0
46,0,46628,12.349,1
46,0,46628,12.349,0
33,1,37512,12.351,1
46,1,60669,12.352,1
46,1,47967,12.352,0
36,1,42233,12.352,0
34,0,46532,12.354,0
39,0,23493,12.355,0
39,0,23493,12.355,0
22,1,52595,12.356,0
22,1,52595,12.356,0
37,1,46565,12.356,0
49,0,35373,12.356,0
60,0,35356,12.356,0
60,0,35356,12.356,0
35,0,44411,12.357,0
44,1,40188,12.357,0
44,1,40188,12.357,0
31,1,35407,12.358,0
31,1,35407,12.358,0
54,0,42732,12.359,0
54,0,42732,12.359,0
32,1,55591,12.36,0
37,0,55535,12.361,0
37,0,55535,12.361,0
21,0,72872,12.362,1
38,0,38923,12.362,0
38,0,38923,12.362,0
38,0,38923,12.362,0
24,0,32027,12.362,0
44,1,42200,12.364,0
37,1,42100,12.366,0
38,1,37960,12.366,0
38,1,37960,12.366,0
34,1,33557,12.366,0
48,1,35861,12.368,0
48,1,35861,12.368,0
28,0,32133,12.368,0
31,0,43122,12.369,0
31,0,43122,12.369,0
32,0,62805,12.37,1
52,1,75060,12.371,1
35,1,45901,12.373,0
44,0,41060,12.373,0
61,0,26310,12.373,0
61,0,26310,12.373,0
28,0,52717,12.375,0
28,0,52717,12.375,0
30,0,54284,12.376,0
30,0,54284,12.376,0
30,0,54284,12.376,0
54,1,46072,12.378,0
57,0,50591,12.379,0
24,1,41963,12.382,0
25,1,44732,12.383,0
34,1,21978,12.383,0
34,1,21978,12.383,0
43,0,19934,12.383,1
40,1,55859,12.386,1
20,1,34848,12.386,1
20,1,34848,12.386,0
38,1,51312,12.387,0
34,1,40671,12.389,1
35,1,44401,12.392,0
28,1,54869,12.393,1
21,1,60803,12.394,1
29,1,58607,12.398,1
32,1,46552,12.398,0
32,1,46552,12.398,0
42,1,45987,12.398,0
40,0,52340,12.399,1
42,1,46567,12.399,1
42,1,46567,12.399,0
41,1,45985,12.399,0
42,1,26984,12.399,0
42,1,26984,12.399,0
57,1,38037,12.401,0
38,0,58678,12.402,1
25,0,25647,12.402,0
57,0,48034,12.403,0
42,1,52601,12.404,0
42,1,52601,12.404,0
40,0,48194,12.406,0
54,0,41129,12.406,0
35,1,37684,12.406,0
35,1,37684,12.406,0
39,1,14783,12.407,1
37,0,58638,12.409,1
39,0,34934,12.41,1
25,0,51957,12.411,0
37,1,53230,12.412,0
38,0,48235,12.412,0
38,0,48235,12.412,0
28,1,32223,12.412,1
45,0,48154,12.413,1
33,1,29956,12.415,0
33,1,29956,12.415,0
33,1,29956,12.415,0
69,1,55639,12.416,1
32,0,55616,12.419,0
32,0,55616,12.419,0
48,0,54448,12.419,0
26,0,52691,12.419,0
39,1,32377,12.42,0
38,0,28736,12.42,0
38,0,28736,12.42,1
29,0,69232,12.421,1
64,1,40414,12.422,0
64,1,40414,12.422,0
16,0,38161,12.424,0
52,1,40971,12.425,0
41,0,71850,12.426,1
44,0,59329,12.429,1
37,0,50730,12.429,0
37,0,50730,12.429,0
25,1,54913,12.431,0
25,1,54913,12.431,0
40,0,28294,12.431,0
40,0,28294,12.431,0
23,1,46546,12.432,0
23,1,46546,12.432,0
40,1,38020,12.432,0
43,0,30986,12.432,1
23,0,46637,12.434,0
23,0,46637,12.434,0
37,1,49783,12.435,0
41,0,53992,12.436,0
39,0,28316,12.437,0
39,0,28316,12.437,0
53,0,60763,12.439,1
36,0,36978,12.439,1
47,1,46065,12.44,0
49,0,47956,12.442,0
49,0,47956,12.442,0
42,0,40210,12.443,0
50,1,31970,12.445,1
36,0,51492,12.447,1
66,1,44427,12.447,0
66,1,44427,12.447,0
34,1,46618,12.448,0
37,1,45702,12.448,0
19,0,48006,12.452,0
42,1,45841,12.452,0
28,1,76190,12.454,1
35,1,44016,12.456,0
35,1,44016,12.456,0
28,1,27044,12.456,0
28,1,27044,12.456,0
46,0,37960,12.457,0
33,0,50857,12.459,0
33,0,50857,12.459,0
47,0,34919,12.461,1
47,0,34919,12.461,0
26,1,53191,12.466,1
26,1,53191,12.466,0
41,1,43147,12.466,0
35,1,27000,12.466,0
37,1,28320,12.471,0
37,1,28320,12.471,0
40,0,35413,12.474,0
42,1,51293,12.477,0
39,0,46622,12.479,0
37,1,44741,12.479,0
46,1,21555,12.479,0
39,0,46534,12.481,0
39,1,40643,12.482,0
13,0,39863,12.482,0
31,0,39032,12.482,1
19,1,32486,12.482,0
23,1,28060,12.482,0
23,1,28060,12.482,0
43,1,38476,12.484,0
43,1,38476,12.484,0
44,0,74054,12.487,1
51,1,46509,12.489,0
51,1,46509,12.489,0
67,1,55309,12.491,0
46,0,39904,12.494,0
46,0,39904,12.494,0
50,0,67131,12.496,1
40,1,45666,12.5,0
40,1,45666,12.5,0
41,0,41046,12.502,0
43,1,31860,12.503,0
43,1,31860,12.503,0
41,1,35333,12.504,1
36,1,43786,12.505,0
40,1,38938,12.511,0
37,0,26077,12.513,0
37,0,26077,12.513,0
45,0,39367,12.516,0
48,0,44389,12.517,0
39,0,34692,12.517,0
39,0,34692,12.517,0
26,1,34429,12.523,1
46,0,39806,12.524,0
47,0,62065,12.525,1
41,1,38392,12.525,0
41,1,38392,12.525,0
38,1,29902,12.525,0
22,1,44416,12.527,0
59,1,33984,12.527,0
48,1,64446,12.528,1
21,0,49176,12.531,0
36,0,31903,12.531,0
51,1,48567,12.532,1
12,1,32400,12.532,0
35,0,28647,12.532,0
45,0,42657,12.534,0
59,1,46637,12.536,1
30,0,41150,12.537,0
30,0,41150,12.537,0
38,0,68006,12.539,1
43,0,41147,12.54,0
26,1,48650,12.542,0
26,1,48650,12.542,0
28,0,44725,12.542,0
28,0,44725,12.542,0
48,1,44674,12.545,0
48,1,44674,12.545,0
48,1,44674,12.545,0
36,1,52555,12.546,0
36,1,52555,12.546,0
34,1,69213,12.548,1
44,0,26983,12.548,1
42,1,35143,12.549,0
45,1,31016,12.55,1
29,0,37160,12.551,0
29,0,37160,12.551,0
50,1,29684,12.552,0
50,1,29684,12.552,0
42,1,50925,12.556,0
42,1,50925,12.556,0
35,1,48515,12.557,0
35,1,48515,12.557,0
56,0,56550,12.559,1
37,1,47988,12.559,1
40,0,54406,12.56,0
40,0,54406,12.56,0
47,1,47250,12.56,0
43,0,46582,12.56,0
19,0,68030,12.563,1
34,1,66399,12.565,1
40,0,45490,12.566,0
36,0,45374,12.566,0
36,0,45374,12.566,0
36,0,45374,12.566,0
28,1,38968,12.568,1
28,1,38968,12.568,0
28,1,48020,12.572,0
52,0,48507,12.579,0
57,1,46758,12.579,0
57,1,46758,12.579,0
46,0,34772,12.579,0
46,0,34772,12.579,0
32,1,46090,12.58,0
34,1,31982,12.58,0
64,1,50796,12.583,0
64,1,50796,12.583,0
20,0,40955,12.586,0
50,0,31996,12.589,1
27,1,35881,12.59,0
21,1,38041,12.598,0
21,1,38041,12.598,0
38,0,52472,12.599,0
38,0,52472,12.599,0
35,0,30956,12.6,1
30,0,45528,12.602,0
42,0,39050,12.603,0
31,0,32187,12.604,0
37,0,70652,12.611,1
29,0,50632,12.612,1
29,0,50632,12.612,0
29,0,39293,12.615,1
53,0,40990,12.616,0
53,0,40990,12.616,0
51,1,37514,12.616,0
51,1,37514,12.616,0
31,0,58411,12.619,1
49,0,73049,12.622,1
37,0,45658,12.622,1
37,0,45658,12.622,0
47,1,37982,12.622,0
34,1,28320,12.622,0
34,1,28320,12.622,0
38,0,40835,12.624,0
38,0,40835,12.624,0
47,0,55313,12.626,0
47,0,55313,12.626,0
41,1,56502,12.627,1
17,1,33618,12.627,0
38,0,50135,12.63,0
37,0,33269,12.63,1
38,1,40862,12.631,0
30,1,46582,12.632,0
35,1,31695,12.632,0
93,1,31023,12.633,0
93,1,31023,12.633,0
93,1,31023,12.633,0
31,0,46111,12.636,1
43,0,25172,12.637,0
49,0,53632,12.647,0
66,1,61271,12.648,1
32,1,50630,12.649,0
63,0,39895,12.65,0
63,0,39895,12.65,0
80,0,55268,12.651,0
51,0,47967,12.651,0
51,0,47967,12.651,0
38,1,68880,12.654,1
56,0,50667,12.656,0
22,1,41834,12.656,0
46,0,50881,12.657,0
19,1,61817,12.658,1
52,0,70956,12.659,1
56,0,53201,12.66,1
29,1,48242,12.66,0
29,1,48242,12.66,0
45,0,45409,12.66,0
22,0,42149,12.661,1
38,1,35354,12.662,0
30,0,53423,12.663,1
30,0,53423,12.663,0
23,1,37529,12.663,1
23,1,37529,12.663,0
21,0,35277,12.666,0
64,1,45086,12.667,0
64,1,45086,12.667,0
38,0,49830,12.669,1
38,0,49830,12.669,0
38,0,49830,12.669,0
32,1,25091,12.669,0
37,1,45693,12.671,0
40,1,34682,12.671,0
40,1,34682,12.671,0
58,0,78557,12.672,1
18,0,45284,12.672,0
18,0,45284,12.672,0
25,1,32167,12.672,0
36,0,66656,12.674,1
40,1,78675,12.675,1
26,0,51537,12.678,0
30,1,41766,12.678,1
30,1,41766,12.678,0
19,1,30506,12.679,0
19,1,30506,12.679,0
19,1,30506,12.679,0
45,0,26310,12.679,0
45,0,26310,12.679,0
37,0,40319,12.68,0
22,0,37962,12.68,0
22,0,37962,12.68,0
36,0,31175,12.68,0
36,0,31175,12.68,0
41,1,42267,12.681,0
34,1,67065,12.682,1
34,0,55059,12.682,0
34,0,55059,12.682,0
34,0,55059,12.682,0
37,1,53190,12.682,1
37,1,53190,12.682,0
